reference_id,apply_url,job_url,company_name,company_website,company_logo_url,job_title,job_type,category,city,state,country,is_remote,salary_from,salary_to,salary_currency,salary_period,post_date,expiration_date,job_description
workable_awesomemotive_6013530_unitedstates_westpalmbeach,https://apply.workable.com/j/426BC71356/apply,https://apply.workable.com/j/426BC71356,Awesome Motive,https://awesomemotive.com,https://workable-application-form.s3.amazonaws.com/advanced/production/60885d59d6031fbbe3c925e3/14dab672-433d-9f16-9358-7281393d151d,Growth Manager,,Growth,West Palm Beach,,United States,true,,,,,08/05/2026,,"<p>As a Growth Manager, you're responsible for owning the growth motion for one of our brands end to end. You will set the strategy, ship the work, measure the outcomes, and decide what to build next. This is a hands-on operator role, not a manager-of-managers role. You will not be briefing agencies or waiting for tickets. You will be doing the work, with AI as your leverage. </p><p>The brand you join is an established product with a real audience and channels already in place, so this is not a launch. Email and lifecycle marketing sits at the center of the work, with conversion rate optimization alongside it, and content, social, and automation around both.<br></p><p>💡 <strong>Interested in applying?</strong></p><p>🔍 <strong>Please read/follow the next steps outlined in ""How to Apply"" at the bottom of this listing.<br></strong></p><p><em>Attention to detail is one of our </em><a href=""https://awesomemotive.com/core-values/"" target=""_blank"" rel=""nofollow noreferrer noopener"" class=""external"">core values</a><em>! This is your chance to stand out :)<br></em></p><h3>To love this role, here’s the type of person you are:</h3><ul><li><strong>Hands-on operator.</strong> You enjoy doing the work yourself rather than briefing it out.</li><li><strong>AI-first workflow is your bar.</strong> A campaign that used to take a small team a week should ship in a day or two through your AI workflow, without the output looking generic.</li><li><strong>Velocity matters to you.</strong> Success in the first 60 to 90 days is measured by acceleration of output, how many things you ship, how quickly you learn from them, and what you do with the learnings.</li><li><strong>Self-directed</strong>. You bring ideas to leadership based on data. You do not wait for someone to tell you what to test next.</li><li><strong>Curious about new tools as they ship</strong>. You try them, keep the ones that improve the work, and drop the ones that do not, rather than waiting for something to become standard before adopting it.<br> </li></ul><h3>Common responsibilities include (but are not limited to):</h3><ul><li><strong>Email and lifecycle marketing</strong> as the central engine: newsletters, lifecycle automations, segmentation, A/B testing across subject lines, copy, CTAs, send times, and offers. For several of our brands, email is the highest-leverage channel and the place where the biggest wins live.</li><li><strong>Conversion rate optimization</strong> across landing pages, sign-up flows, pricing pages, and checkout. Hypothesis, test, read, decide.</li><li><strong>Content and copy production</strong>: blog posts, landing pages, email copy, lead magnets, social content. Shipped at velocity with AI leverage.</li><li><strong>Social presence</strong> on the channels that matter for your brand. Platform-native treatment, hooks, formats, and pacing tuned to where the content lives.</li><li><strong>Marketing automation workflows </strong>in n8n, Make, Zapier, or equivalent. Connecting your tools into systems that run without you.</li><li><strong>Weekly analytics</strong> review across GA4, email platform reporting, and channel dashboards. Identifying what is working, iterating on what is not, bringing data-backed ideas to leadership.</li><li>Working closely with the brand General Manager, product team, support, SEO, and the central Awesome Motive growth team.</li></ul> <h2 id=""job-requirements-title"">Requirements</h2> <ul><li><strong>Operator background.</strong> 5+ years of growth marketing as the only or founding marketer at a B2B SaaS, or as the operator inside a small growth team where you owned full execution.</li><li><strong>Real AI-augmented work</strong>. Specific workflows, specific tools used daily, specific outputs that AI made possible. Not ""I use ChatGPT for research"" but real systems.</li><li><strong>Email and lifecycle depth</strong>. You have owned an email program at a SaaS company. You know the metrics that matter and have shipped programs that moved them.</li><li><strong>CRO chops</strong>. You have run real experiments on real pages with real data. You can talk through your wins and your losses.</li><li><strong>Full-stack execution</strong>. Copy plus landing page plus email plus campaign plus analysis. You can carry a piece of work from idea to live without waiting on anyone.</li><li><strong>Hungry over knowledgeable</strong>. You learn new tools quickly, drop old ones without ego, and treat your skill stack as something you upgrade continuously.</li><li><strong>Sharp communicatio</strong>n. You work async with US-based teams daily. Your writing is clear, your updates are concise, and you communicate without needing a meeting.</li><li><strong>Time zone</strong>. Minimum 9 AM to 1 PM EST overlap. Some brands have tighter overlap requirements.</li><li>If your strongest work happened inside a small growth team rather than truly solo, and you owned a meaningful slice end to end, tell us how the work happened and we will figure it out together. The bar is real execution ownership, not titles.<br> </li></ul><p><strong>Bonus points if you also have:</strong></p><ul><li>Public proof of your AI-augmented work. A newsletter, YouTube channel, X presence, Substack, podcast, or personal site where you have written about or demonstrated your workflow.</li><li>Zero-to-one experience. You have built an audience, a brand, a community, or a product from nothing and grown it to meaningful scale.</li><li>WordPress ecosystem familiarity. You can stand up a site, install plugins, and ask the right questions. Several of our brands serve WordPress site owners, so this helps.</li><li>Specific revenue or growth wins. Numbers you can point to: ARR contribution, conversion lift, list growth, audience growth, revenue per send improvements.</li><li>A point of view on where marketing is going as AI continues to reshape the function, and proof you are actively investing in that direction.</li></ul> <h2 id=""job-benefits-title"">Benefits</h2> <p>Working for a fast-growing bootstrapped company is a rare opportunity, one we consider a lifestyle choice rather than a job choice. Our positions are challenging, but also come with amazing advantages and fulfillment to those who earn them. Here’s what we offer.</p><ul><li>Competitive Salary.</li><li>Term Life Insurance and Accidental Death &amp; Dismemberment for all full-time team members during their employment.</li><li>Health, Dental, and Vision Insurance benefits for full-time U.S. employees.</li><li>Health Insurance benefits for all employees in Argentina, Brazil, Egypt, India, Indonesia, Jamaica, Kenya, Mexico, Nepal, Nigeria, Pakistan, Philippines, Poland, Romania, Serbia, Spain, and Ukraine.</li><li>Work from your home. We’re spread out all over the world – United States, Canada, Ukraine, India, Pakistan, Singapore, and more.</li><li>Flexible PTO after 90 days of employment. We encourage employees to take the time they need for a vacation, stay healthy, and spend time with friends and family.</li><li>Holidays (based on your location)</li><li>Paid Parental Leave. </li><li>We happily provide or reimburse software you’ll need as well as books or courses that promote continued learning.</li><li>We cover all costs of company travel (including our annual all-company retreat and mini-team meetups).</li><li>Additional Perks include AM Welcome Box for new team members, Yearly Anniversary Gifts, and Technology Stipend each work anniversary.</li><li>We give you the opportunity to solve challenging and meaningful problems that make a difference.</li><li>Ability to work with some of the best people in the business through frequent, if not daily, interactions.</li><li>And in case you were wondering: no politics, no b.s., and no jerks.</li></ul><p><strong>Location<br></strong>This is a remote position - our team is spread around the globe! Our home base is in Florida, USA, so company operating hours are 9am - 5pm ET (UTC -5). While full coverage is not a requirement, you must be available during a portion of the day.</p><p><strong>Inclusion Statement<br></strong>At Awesome Motive, we strive to have the broadest possible view of diversity, going beyond visible differences to include the background, experiences, skills, and perspectives that make each person unique. Awesome Motive is proud to be an equal opportunity workplace and is committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, or any other basis protected by federal, state, or local law.</p><p><strong>How to apply?<br></strong>If all of this sounds interesting, then please submit your application!</p><p>Also note, don't forget to proofread before submitting. Check spelling, capitalization, etc. This is your chance to make your application stand out :)</p><p>We won’t be able to individually respond to all applications, but if we feel you’re a strong match, someone will be in touch shortly. </p><p><strong>Thanks and we look forward to hearing from you!</strong></p>"
workable_awesomemotive_6013530_india,https://apply.workable.com/j/426BC71356/apply,https://apply.workable.com/j/426BC71356,Awesome Motive,https://awesomemotive.com,https://workable-application-form.s3.amazonaws.com/advanced/production/60885d59d6031fbbe3c925e3/14dab672-433d-9f16-9358-7281393d151d,Growth Manager,,Growth,,,India,true,,,,,08/05/2026,,"<p>As a Growth Manager, you're responsible for owning the growth motion for one of our brands end to end. You will set the strategy, ship the work, measure the outcomes, and decide what to build next. This is a hands-on operator role, not a manager-of-managers role. You will not be briefing agencies or waiting for tickets. You will be doing the work, with AI as your leverage. </p><p>The brand you join is an established product with a real audience and channels already in place, so this is not a launch. Email and lifecycle marketing sits at the center of the work, with conversion rate optimization alongside it, and content, social, and automation around both.<br></p><p>💡 <strong>Interested in applying?</strong></p><p>🔍 <strong>Please read/follow the next steps outlined in ""How to Apply"" at the bottom of this listing.<br></strong></p><p><em>Attention to detail is one of our </em><a href=""https://awesomemotive.com/core-values/"" target=""_blank"" rel=""nofollow noreferrer noopener"" class=""external"">core values</a><em>! This is your chance to stand out :)<br></em></p><h3>To love this role, here’s the type of person you are:</h3><ul><li><strong>Hands-on operator.</strong> You enjoy doing the work yourself rather than briefing it out.</li><li><strong>AI-first workflow is your bar.</strong> A campaign that used to take a small team a week should ship in a day or two through your AI workflow, without the output looking generic.</li><li><strong>Velocity matters to you.</strong> Success in the first 60 to 90 days is measured by acceleration of output, how many things you ship, how quickly you learn from them, and what you do with the learnings.</li><li><strong>Self-directed</strong>. You bring ideas to leadership based on data. You do not wait for someone to tell you what to test next.</li><li><strong>Curious about new tools as they ship</strong>. You try them, keep the ones that improve the work, and drop the ones that do not, rather than waiting for something to become standard before adopting it.<br> </li></ul><h3>Common responsibilities include (but are not limited to):</h3><ul><li><strong>Email and lifecycle marketing</strong> as the central engine: newsletters, lifecycle automations, segmentation, A/B testing across subject lines, copy, CTAs, send times, and offers. For several of our brands, email is the highest-leverage channel and the place where the biggest wins live.</li><li><strong>Conversion rate optimization</strong> across landing pages, sign-up flows, pricing pages, and checkout. Hypothesis, test, read, decide.</li><li><strong>Content and copy production</strong>: blog posts, landing pages, email copy, lead magnets, social content. Shipped at velocity with AI leverage.</li><li><strong>Social presence</strong> on the channels that matter for your brand. Platform-native treatment, hooks, formats, and pacing tuned to where the content lives.</li><li><strong>Marketing automation workflows </strong>in n8n, Make, Zapier, or equivalent. Connecting your tools into systems that run without you.</li><li><strong>Weekly analytics</strong> review across GA4, email platform reporting, and channel dashboards. Identifying what is working, iterating on what is not, bringing data-backed ideas to leadership.</li><li>Working closely with the brand General Manager, product team, support, SEO, and the central Awesome Motive growth team.</li></ul> <h2 id=""job-requirements-title"">Requirements</h2> <ul><li><strong>Operator background.</strong> 5+ years of growth marketing as the only or founding marketer at a B2B SaaS, or as the operator inside a small growth team where you owned full execution.</li><li><strong>Real AI-augmented work</strong>. Specific workflows, specific tools used daily, specific outputs that AI made possible. Not ""I use ChatGPT for research"" but real systems.</li><li><strong>Email and lifecycle depth</strong>. You have owned an email program at a SaaS company. You know the metrics that matter and have shipped programs that moved them.</li><li><strong>CRO chops</strong>. You have run real experiments on real pages with real data. You can talk through your wins and your losses.</li><li><strong>Full-stack execution</strong>. Copy plus landing page plus email plus campaign plus analysis. You can carry a piece of work from idea to live without waiting on anyone.</li><li><strong>Hungry over knowledgeable</strong>. You learn new tools quickly, drop old ones without ego, and treat your skill stack as something you upgrade continuously.</li><li><strong>Sharp communicatio</strong>n. You work async with US-based teams daily. Your writing is clear, your updates are concise, and you communicate without needing a meeting.</li><li><strong>Time zone</strong>. Minimum 9 AM to 1 PM EST overlap. Some brands have tighter overlap requirements.</li><li>If your strongest work happened inside a small growth team rather than truly solo, and you owned a meaningful slice end to end, tell us how the work happened and we will figure it out together. The bar is real execution ownership, not titles.<br> </li></ul><p><strong>Bonus points if you also have:</strong></p><ul><li>Public proof of your AI-augmented work. A newsletter, YouTube channel, X presence, Substack, podcast, or personal site where you have written about or demonstrated your workflow.</li><li>Zero-to-one experience. You have built an audience, a brand, a community, or a product from nothing and grown it to meaningful scale.</li><li>WordPress ecosystem familiarity. You can stand up a site, install plugins, and ask the right questions. Several of our brands serve WordPress site owners, so this helps.</li><li>Specific revenue or growth wins. Numbers you can point to: ARR contribution, conversion lift, list growth, audience growth, revenue per send improvements.</li><li>A point of view on where marketing is going as AI continues to reshape the function, and proof you are actively investing in that direction.</li></ul> <h2 id=""job-benefits-title"">Benefits</h2> <p>Working for a fast-growing bootstrapped company is a rare opportunity, one we consider a lifestyle choice rather than a job choice. Our positions are challenging, but also come with amazing advantages and fulfillment to those who earn them. Here’s what we offer.</p><ul><li>Competitive Salary.</li><li>Term Life Insurance and Accidental Death &amp; Dismemberment for all full-time team members during their employment.</li><li>Health, Dental, and Vision Insurance benefits for full-time U.S. employees.</li><li>Health Insurance benefits for all employees in Argentina, Brazil, Egypt, India, Indonesia, Jamaica, Kenya, Mexico, Nepal, Nigeria, Pakistan, Philippines, Poland, Romania, Serbia, Spain, and Ukraine.</li><li>Work from your home. We’re spread out all over the world – United States, Canada, Ukraine, India, Pakistan, Singapore, and more.</li><li>Flexible PTO after 90 days of employment. We encourage employees to take the time they need for a vacation, stay healthy, and spend time with friends and family.</li><li>Holidays (based on your location)</li><li>Paid Parental Leave. </li><li>We happily provide or reimburse software you’ll need as well as books or courses that promote continued learning.</li><li>We cover all costs of company travel (including our annual all-company retreat and mini-team meetups).</li><li>Additional Perks include AM Welcome Box for new team members, Yearly Anniversary Gifts, and Technology Stipend each work anniversary.</li><li>We give you the opportunity to solve challenging and meaningful problems that make a difference.</li><li>Ability to work with some of the best people in the business through frequent, if not daily, interactions.</li><li>And in case you were wondering: no politics, no b.s., and no jerks.</li></ul><p><strong>Location<br></strong>This is a remote position - our team is spread around the globe! Our home base is in Florida, USA, so company operating hours are 9am - 5pm ET (UTC -5). While full coverage is not a requirement, you must be available during a portion of the day.</p><p><strong>Inclusion Statement<br></strong>At Awesome Motive, we strive to have the broadest possible view of diversity, going beyond visible differences to include the background, experiences, skills, and perspectives that make each person unique. Awesome Motive is proud to be an equal opportunity workplace and is committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, or any other basis protected by federal, state, or local law.</p><p><strong>How to apply?<br></strong>If all of this sounds interesting, then please submit your application!</p><p>Also note, don't forget to proofread before submitting. Check spelling, capitalization, etc. This is your chance to make your application stand out :)</p><p>We won’t be able to individually respond to all applications, but if we feel you’re a strong match, someone will be in touch shortly. </p><p><strong>Thanks and we look forward to hearing from you!</strong></p>"
workable_awesomemotive_6013530_brazil,https://apply.workable.com/j/426BC71356/apply,https://apply.workable.com/j/426BC71356,Awesome Motive,https://awesomemotive.com,https://workable-application-form.s3.amazonaws.com/advanced/production/60885d59d6031fbbe3c925e3/14dab672-433d-9f16-9358-7281393d151d,Growth Manager,,Growth,,,Brazil,true,,,,,08/05/2026,,"<p>As a Growth Manager, you're responsible for owning the growth motion for one of our brands end to end. You will set the strategy, ship the work, measure the outcomes, and decide what to build next. This is a hands-on operator role, not a manager-of-managers role. You will not be briefing agencies or waiting for tickets. You will be doing the work, with AI as your leverage. </p><p>The brand you join is an established product with a real audience and channels already in place, so this is not a launch. Email and lifecycle marketing sits at the center of the work, with conversion rate optimization alongside it, and content, social, and automation around both.<br></p><p>💡 <strong>Interested in applying?</strong></p><p>🔍 <strong>Please read/follow the next steps outlined in ""How to Apply"" at the bottom of this listing.<br></strong></p><p><em>Attention to detail is one of our </em><a href=""https://awesomemotive.com/core-values/"" target=""_blank"" rel=""nofollow noreferrer noopener"" class=""external"">core values</a><em>! This is your chance to stand out :)<br></em></p><h3>To love this role, here’s the type of person you are:</h3><ul><li><strong>Hands-on operator.</strong> You enjoy doing the work yourself rather than briefing it out.</li><li><strong>AI-first workflow is your bar.</strong> A campaign that used to take a small team a week should ship in a day or two through your AI workflow, without the output looking generic.</li><li><strong>Velocity matters to you.</strong> Success in the first 60 to 90 days is measured by acceleration of output, how many things you ship, how quickly you learn from them, and what you do with the learnings.</li><li><strong>Self-directed</strong>. You bring ideas to leadership based on data. You do not wait for someone to tell you what to test next.</li><li><strong>Curious about new tools as they ship</strong>. You try them, keep the ones that improve the work, and drop the ones that do not, rather than waiting for something to become standard before adopting it.<br> </li></ul><h3>Common responsibilities include (but are not limited to):</h3><ul><li><strong>Email and lifecycle marketing</strong> as the central engine: newsletters, lifecycle automations, segmentation, A/B testing across subject lines, copy, CTAs, send times, and offers. For several of our brands, email is the highest-leverage channel and the place where the biggest wins live.</li><li><strong>Conversion rate optimization</strong> across landing pages, sign-up flows, pricing pages, and checkout. Hypothesis, test, read, decide.</li><li><strong>Content and copy production</strong>: blog posts, landing pages, email copy, lead magnets, social content. Shipped at velocity with AI leverage.</li><li><strong>Social presence</strong> on the channels that matter for your brand. Platform-native treatment, hooks, formats, and pacing tuned to where the content lives.</li><li><strong>Marketing automation workflows </strong>in n8n, Make, Zapier, or equivalent. Connecting your tools into systems that run without you.</li><li><strong>Weekly analytics</strong> review across GA4, email platform reporting, and channel dashboards. Identifying what is working, iterating on what is not, bringing data-backed ideas to leadership.</li><li>Working closely with the brand General Manager, product team, support, SEO, and the central Awesome Motive growth team.</li></ul> <h2 id=""job-requirements-title"">Requirements</h2> <ul><li><strong>Operator background.</strong> 5+ years of growth marketing as the only or founding marketer at a B2B SaaS, or as the operator inside a small growth team where you owned full execution.</li><li><strong>Real AI-augmented work</strong>. Specific workflows, specific tools used daily, specific outputs that AI made possible. Not ""I use ChatGPT for research"" but real systems.</li><li><strong>Email and lifecycle depth</strong>. You have owned an email program at a SaaS company. You know the metrics that matter and have shipped programs that moved them.</li><li><strong>CRO chops</strong>. You have run real experiments on real pages with real data. You can talk through your wins and your losses.</li><li><strong>Full-stack execution</strong>. Copy plus landing page plus email plus campaign plus analysis. You can carry a piece of work from idea to live without waiting on anyone.</li><li><strong>Hungry over knowledgeable</strong>. You learn new tools quickly, drop old ones without ego, and treat your skill stack as something you upgrade continuously.</li><li><strong>Sharp communicatio</strong>n. You work async with US-based teams daily. Your writing is clear, your updates are concise, and you communicate without needing a meeting.</li><li><strong>Time zone</strong>. Minimum 9 AM to 1 PM EST overlap. Some brands have tighter overlap requirements.</li><li>If your strongest work happened inside a small growth team rather than truly solo, and you owned a meaningful slice end to end, tell us how the work happened and we will figure it out together. The bar is real execution ownership, not titles.<br> </li></ul><p><strong>Bonus points if you also have:</strong></p><ul><li>Public proof of your AI-augmented work. A newsletter, YouTube channel, X presence, Substack, podcast, or personal site where you have written about or demonstrated your workflow.</li><li>Zero-to-one experience. You have built an audience, a brand, a community, or a product from nothing and grown it to meaningful scale.</li><li>WordPress ecosystem familiarity. You can stand up a site, install plugins, and ask the right questions. Several of our brands serve WordPress site owners, so this helps.</li><li>Specific revenue or growth wins. Numbers you can point to: ARR contribution, conversion lift, list growth, audience growth, revenue per send improvements.</li><li>A point of view on where marketing is going as AI continues to reshape the function, and proof you are actively investing in that direction.</li></ul> <h2 id=""job-benefits-title"">Benefits</h2> <p>Working for a fast-growing bootstrapped company is a rare opportunity, one we consider a lifestyle choice rather than a job choice. Our positions are challenging, but also come with amazing advantages and fulfillment to those who earn them. Here’s what we offer.</p><ul><li>Competitive Salary.</li><li>Term Life Insurance and Accidental Death &amp; Dismemberment for all full-time team members during their employment.</li><li>Health, Dental, and Vision Insurance benefits for full-time U.S. employees.</li><li>Health Insurance benefits for all employees in Argentina, Brazil, Egypt, India, Indonesia, Jamaica, Kenya, Mexico, Nepal, Nigeria, Pakistan, Philippines, Poland, Romania, Serbia, Spain, and Ukraine.</li><li>Work from your home. We’re spread out all over the world – United States, Canada, Ukraine, India, Pakistan, Singapore, and more.</li><li>Flexible PTO after 90 days of employment. We encourage employees to take the time they need for a vacation, stay healthy, and spend time with friends and family.</li><li>Holidays (based on your location)</li><li>Paid Parental Leave. </li><li>We happily provide or reimburse software you’ll need as well as books or courses that promote continued learning.</li><li>We cover all costs of company travel (including our annual all-company retreat and mini-team meetups).</li><li>Additional Perks include AM Welcome Box for new team members, Yearly Anniversary Gifts, and Technology Stipend each work anniversary.</li><li>We give you the opportunity to solve challenging and meaningful problems that make a difference.</li><li>Ability to work with some of the best people in the business through frequent, if not daily, interactions.</li><li>And in case you were wondering: no politics, no b.s., and no jerks.</li></ul><p><strong>Location<br></strong>This is a remote position - our team is spread around the globe! Our home base is in Florida, USA, so company operating hours are 9am - 5pm ET (UTC -5). While full coverage is not a requirement, you must be available during a portion of the day.</p><p><strong>Inclusion Statement<br></strong>At Awesome Motive, we strive to have the broadest possible view of diversity, going beyond visible differences to include the background, experiences, skills, and perspectives that make each person unique. Awesome Motive is proud to be an equal opportunity workplace and is committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, or any other basis protected by federal, state, or local law.</p><p><strong>How to apply?<br></strong>If all of this sounds interesting, then please submit your application!</p><p>Also note, don't forget to proofread before submitting. Check spelling, capitalization, etc. This is your chance to make your application stand out :)</p><p>We won’t be able to individually respond to all applications, but if we feel you’re a strong match, someone will be in touch shortly. </p><p><strong>Thanks and we look forward to hearing from you!</strong></p>"
workable_awesomemotive_6013530_canada,https://apply.workable.com/j/426BC71356/apply,https://apply.workable.com/j/426BC71356,Awesome Motive,https://awesomemotive.com,https://workable-application-form.s3.amazonaws.com/advanced/production/60885d59d6031fbbe3c925e3/14dab672-433d-9f16-9358-7281393d151d,Growth Manager,,Growth,,,Canada,true,,,,,08/05/2026,,"<p>As a Growth Manager, you're responsible for owning the growth motion for one of our brands end to end. You will set the strategy, ship the work, measure the outcomes, and decide what to build next. This is a hands-on operator role, not a manager-of-managers role. You will not be briefing agencies or waiting for tickets. You will be doing the work, with AI as your leverage. </p><p>The brand you join is an established product with a real audience and channels already in place, so this is not a launch. Email and lifecycle marketing sits at the center of the work, with conversion rate optimization alongside it, and content, social, and automation around both.<br></p><p>💡 <strong>Interested in applying?</strong></p><p>🔍 <strong>Please read/follow the next steps outlined in ""How to Apply"" at the bottom of this listing.<br></strong></p><p><em>Attention to detail is one of our </em><a href=""https://awesomemotive.com/core-values/"" target=""_blank"" rel=""nofollow noreferrer noopener"" class=""external"">core values</a><em>! This is your chance to stand out :)<br></em></p><h3>To love this role, here’s the type of person you are:</h3><ul><li><strong>Hands-on operator.</strong> You enjoy doing the work yourself rather than briefing it out.</li><li><strong>AI-first workflow is your bar.</strong> A campaign that used to take a small team a week should ship in a day or two through your AI workflow, without the output looking generic.</li><li><strong>Velocity matters to you.</strong> Success in the first 60 to 90 days is measured by acceleration of output, how many things you ship, how quickly you learn from them, and what you do with the learnings.</li><li><strong>Self-directed</strong>. You bring ideas to leadership based on data. You do not wait for someone to tell you what to test next.</li><li><strong>Curious about new tools as they ship</strong>. You try them, keep the ones that improve the work, and drop the ones that do not, rather than waiting for something to become standard before adopting it.<br> </li></ul><h3>Common responsibilities include (but are not limited to):</h3><ul><li><strong>Email and lifecycle marketing</strong> as the central engine: newsletters, lifecycle automations, segmentation, A/B testing across subject lines, copy, CTAs, send times, and offers. For several of our brands, email is the highest-leverage channel and the place where the biggest wins live.</li><li><strong>Conversion rate optimization</strong> across landing pages, sign-up flows, pricing pages, and checkout. Hypothesis, test, read, decide.</li><li><strong>Content and copy production</strong>: blog posts, landing pages, email copy, lead magnets, social content. Shipped at velocity with AI leverage.</li><li><strong>Social presence</strong> on the channels that matter for your brand. Platform-native treatment, hooks, formats, and pacing tuned to where the content lives.</li><li><strong>Marketing automation workflows </strong>in n8n, Make, Zapier, or equivalent. Connecting your tools into systems that run without you.</li><li><strong>Weekly analytics</strong> review across GA4, email platform reporting, and channel dashboards. Identifying what is working, iterating on what is not, bringing data-backed ideas to leadership.</li><li>Working closely with the brand General Manager, product team, support, SEO, and the central Awesome Motive growth team.</li></ul> <h2 id=""job-requirements-title"">Requirements</h2> <ul><li><strong>Operator background.</strong> 5+ years of growth marketing as the only or founding marketer at a B2B SaaS, or as the operator inside a small growth team where you owned full execution.</li><li><strong>Real AI-augmented work</strong>. Specific workflows, specific tools used daily, specific outputs that AI made possible. Not ""I use ChatGPT for research"" but real systems.</li><li><strong>Email and lifecycle depth</strong>. You have owned an email program at a SaaS company. You know the metrics that matter and have shipped programs that moved them.</li><li><strong>CRO chops</strong>. You have run real experiments on real pages with real data. You can talk through your wins and your losses.</li><li><strong>Full-stack execution</strong>. Copy plus landing page plus email plus campaign plus analysis. You can carry a piece of work from idea to live without waiting on anyone.</li><li><strong>Hungry over knowledgeable</strong>. You learn new tools quickly, drop old ones without ego, and treat your skill stack as something you upgrade continuously.</li><li><strong>Sharp communicatio</strong>n. You work async with US-based teams daily. Your writing is clear, your updates are concise, and you communicate without needing a meeting.</li><li><strong>Time zone</strong>. Minimum 9 AM to 1 PM EST overlap. Some brands have tighter overlap requirements.</li><li>If your strongest work happened inside a small growth team rather than truly solo, and you owned a meaningful slice end to end, tell us how the work happened and we will figure it out together. The bar is real execution ownership, not titles.<br> </li></ul><p><strong>Bonus points if you also have:</strong></p><ul><li>Public proof of your AI-augmented work. A newsletter, YouTube channel, X presence, Substack, podcast, or personal site where you have written about or demonstrated your workflow.</li><li>Zero-to-one experience. You have built an audience, a brand, a community, or a product from nothing and grown it to meaningful scale.</li><li>WordPress ecosystem familiarity. You can stand up a site, install plugins, and ask the right questions. Several of our brands serve WordPress site owners, so this helps.</li><li>Specific revenue or growth wins. Numbers you can point to: ARR contribution, conversion lift, list growth, audience growth, revenue per send improvements.</li><li>A point of view on where marketing is going as AI continues to reshape the function, and proof you are actively investing in that direction.</li></ul> <h2 id=""job-benefits-title"">Benefits</h2> <p>Working for a fast-growing bootstrapped company is a rare opportunity, one we consider a lifestyle choice rather than a job choice. Our positions are challenging, but also come with amazing advantages and fulfillment to those who earn them. Here’s what we offer.</p><ul><li>Competitive Salary.</li><li>Term Life Insurance and Accidental Death &amp; Dismemberment for all full-time team members during their employment.</li><li>Health, Dental, and Vision Insurance benefits for full-time U.S. employees.</li><li>Health Insurance benefits for all employees in Argentina, Brazil, Egypt, India, Indonesia, Jamaica, Kenya, Mexico, Nepal, Nigeria, Pakistan, Philippines, Poland, Romania, Serbia, Spain, and Ukraine.</li><li>Work from your home. We’re spread out all over the world – United States, Canada, Ukraine, India, Pakistan, Singapore, and more.</li><li>Flexible PTO after 90 days of employment. We encourage employees to take the time they need for a vacation, stay healthy, and spend time with friends and family.</li><li>Holidays (based on your location)</li><li>Paid Parental Leave. </li><li>We happily provide or reimburse software you’ll need as well as books or courses that promote continued learning.</li><li>We cover all costs of company travel (including our annual all-company retreat and mini-team meetups).</li><li>Additional Perks include AM Welcome Box for new team members, Yearly Anniversary Gifts, and Technology Stipend each work anniversary.</li><li>We give you the opportunity to solve challenging and meaningful problems that make a difference.</li><li>Ability to work with some of the best people in the business through frequent, if not daily, interactions.</li><li>And in case you were wondering: no politics, no b.s., and no jerks.</li></ul><p><strong>Location<br></strong>This is a remote position - our team is spread around the globe! Our home base is in Florida, USA, so company operating hours are 9am - 5pm ET (UTC -5). While full coverage is not a requirement, you must be available during a portion of the day.</p><p><strong>Inclusion Statement<br></strong>At Awesome Motive, we strive to have the broadest possible view of diversity, going beyond visible differences to include the background, experiences, skills, and perspectives that make each person unique. Awesome Motive is proud to be an equal opportunity workplace and is committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, or any other basis protected by federal, state, or local law.</p><p><strong>How to apply?<br></strong>If all of this sounds interesting, then please submit your application!</p><p>Also note, don't forget to proofread before submitting. Check spelling, capitalization, etc. This is your chance to make your application stand out :)</p><p>We won’t be able to individually respond to all applications, but if we feel you’re a strong match, someone will be in touch shortly. </p><p><strong>Thanks and we look forward to hearing from you!</strong></p>"
